Date,Open,High,Low,Close,Adj Close,Volume
2020-12-10,0.023000,0.024000,0.023000,0.024000,0.024000,3244443
2020-12-11,0.025000,0.025000,0.023000,0.024000,0.024000,6178155
2020-12-14,0.026000,0.027000,0.024000,0.024000,0.024000,10059984
2020-12-15,0.025000,0.025000,0.023000,0.023000,0.023000,3090334
2020-12-16,0.023000,0.023000,0.022000,0.022000,0.022000,5430396
2020-12-17,0.022000,0.022000,0.022000,0.022000,0.022000,604772
2020-12-18,0.022000,0.022000,0.022000,0.022000,0.022000,2853638
2020-12-21,0.023000,0.023000,0.021000,0.022000,0.022000,5597019
2020-12-22,0.022000,0.022000,0.020000,0.020000,0.020000,1891108
2020-12-23,0.021000,0.023000,0.021000,0.021000,0.021000,4224479
2020-12-24,0.021000,0.022000,0.021000,0.021500,0.021500,725228
2020-12-29,0.022000,0.024000,0.022000,0.024000,0.024000,5362859
2020-12-30,0.024000,0.024000,0.023000,0.023000,0.023000,4303787
2020-12-31,0.024000,0.024000,0.023000,0.023000,0.023000,906700
2021-01-04,0.023000,0.023000,0.021000,0.022000,0.022000,7670547
2021-01-05,0.022000,0.022500,0.022000,0.022000,0.022000,1304261
2021-01-06,0.022000,0.024000,0.022000,0.023500,0.023500,4666585
2021-01-07,0.024000,0.031000,0.023000,0.030000,0.030000,41154922
2021-01-08,0.030000,0.033000,0.028000,0.030000,0.030000,38598228
2021-01-11,0.030000,0.031000,0.027000,0.027000,0.027000,13584448
2021-01-12,0.028000,0.028000,0.026000,0.026000,0.026000,7467505
2021-01-13,0.027000,0.028000,0.027000,0.027000,0.027000,3923354
2021-01-14,0.028000,0.029000,0.027000,0.028000,0.028000,7490960
2021-01-15,0.031000,0.032000,0.029000,0.030000,0.030000,24985792
2021-01-18,0.030000,0.030000,0.027000,0.029000,0.029000,9131335
2021-01-19,0.029000,0.029000,0.028000,0.028000,0.028000,4367161
2021-01-20,0.029000,0.031000,0.029000,0.030000,0.030000,18601760
2021-01-21,0.031000,0.040000,0.031000,0.031000,0.031000,105215910
2021-01-22,0.031000,0.031000,0.029000,0.029000,0.029000,14578339
2021-01-25,0.029000,0.029000,0.028000,0.028000,0.028000,6341280
2021-01-27,0.029000,0.030000,0.026000,0.027000,0.027000,18794621
2021-01-28,0.027000,0.027000,0.024000,0.024000,0.024000,9644878
2021-01-29,0.024000,0.026000,0.024000,0.025000,0.025000,7835886
2021-02-01,0.025000,0.025000,0.023000,0.023000,0.023000,2553283
2021-02-02,0.025000,0.028000,0.024000,0.024000,0.024000,9610614
2021-02-03,0.025000,0.026000,0.025000,0.025000,0.025000,3575916
2021-02-04,0.025000,0.027000,0.025000,0.025000,0.025000,2072077
2021-02-05,0.026000,0.027000,0.025000,0.026000,0.026000,4282306
2021-02-08,0.026000,0.027000,0.024000,0.024000,0.024000,4731483
2021-02-09,0.025000,0.029000,0.025000,0.027000,0.027000,9399642
2021-02-10,0.028000,0.029000,0.025000,0.025000,0.025000,8767311
2021-02-11,0.026000,0.027000,0.025000,0.025000,0.025000,4494116
2021-02-12,0.026000,0.026000,0.024000,0.024000,0.024000,4927632
2021-02-15,0.025000,0.025000,0.023000,0.024000,0.024000,12621492
2021-02-16,0.024000,0.024000,0.021000,0.022000,0.022000,7722347
2021-02-17,0.022000,0.024000,0.022000,0.022000,0.022000,7107157
2021-02-18,0.023000,0.023000,0.022000,0.022000,0.022000,3117825
2021-02-19,0.022000,0.022000,0.021000,0.022000,0.022000,2728365
2021-02-22,0.022000,0.022000,0.021000,0.022000,0.022000,3372404
2021-02-23,0.022000,0.022000,0.020000,0.021000,0.021000,6872114
2021-02-24,0.022000,0.022000,0.022000,0.022000,0.022000,1588038
2021-02-25,0.022000,0.022000,0.021000,0.021000,0.021000,1947453
2021-02-26,0.021000,0.021000,0.020000,0.021000,0.021000,4498613
2021-03-01,0.021000,0.021000,0.019000,0.020000,0.020000,6518146
2021-03-02,0.020000,0.020000,0.018000,0.018000,0.018000,4111334
2021-03-03,0.018000,0.020000,0.018000,0.019000,0.019000,5127475
2021-03-04,0.020000,0.020000,0.017000,0.018000,0.018000,7130582
2021-03-05,0.017000,0.018000,0.016000,0.018000,0.018000,5985804
2021-03-08,0.019000,0.021000,0.019000,0.020000,0.020000,6169704
2021-03-09,0.020000,0.020000,0.018000,0.018000,0.018000,3636492
2021-03-10,0.019000,0.020000,0.018000,0.018000,0.018000,2135613
2021-03-11,0.019000,0.020000,0.019000,0.020000,0.020000,475365
2021-03-12,0.020000,0.021000,0.019000,0.021000,0.021000,2795468
2021-03-15,0.022000,0.022000,0.020000,0.020000,0.020000,1816782
2021-03-16,0.021000,0.023000,0.021000,0.022000,0.022000,5585610
2021-03-17,0.023000,0.023000,0.023000,0.023000,0.023000,2334353
2021-03-18,0.024000,0.028000,0.024000,0.026000,0.026000,25520447
2021-03-19,0.025000,0.026000,0.024000,0.026000,0.026000,5721493
2021-03-22,0.026000,0.027500,0.025000,0.025000,0.025000,6283858
2021-03-23,0.025500,0.025500,0.024000,0.024000,0.024000,2689556
2021-03-24,0.025000,0.025000,0.024000,0.024000,0.024000,1898565
2021-03-25,0.024000,0.024000,0.021000,0.022000,0.022000,4098823
2021-03-26,0.023000,0.024000,0.023000,0.024000,0.024000,930628
2021-03-29,0.024000,0.024000,0.023000,0.023000,0.023000,2731519
2021-03-30,0.023000,0.023000,0.021000,0.023000,0.023000,3046014
2021-03-31,0.023000,0.023000,0.021000,0.022000,0.022000,4036781
2021-04-01,0.024000,0.024000,0.022000,0.022000,0.022000,2707074
2021-04-06,0.023000,0.024000,0.022000,0.024000,0.024000,3836981
2021-04-07,0.024000,0.024000,0.023000,0.023000,0.023000,1756155
2021-04-08,0.023000,0.023000,0.021000,0.021000,0.021000,5004467
2021-04-09,0.022000,0.024000,0.022000,0.023000,0.023000,4658187
2021-04-12,0.024000,0.027000,0.023000,0.024000,0.024000,12433593
2021-04-13,0.025000,0.026000,0.025000,0.025000,0.025000,3762040
2021-04-14,0.024000,0.025000,0.024000,0.024000,0.024000,1415765
2021-04-15,0.024000,0.026000,0.024000,0.026000,0.026000,2561806
2021-04-16,0.026000,0.026000,0.023000,0.023000,0.023000,2243414
2021-04-19,0.024000,0.025000,0.022000,0.022000,0.022000,6710378
2021-04-20,0.025000,0.027000,0.022000,0.022000,0.022000,39337362
2021-04-21,0.022000,0.022000,0.021000,0.021000,0.021000,4113305
2021-04-22,0.022000,0.023000,0.021000,0.021000,0.021000,4868800
2021-04-23,0.022000,0.023000,0.021000,0.021000,0.021000,4112707
2021-04-26,0.022000,0.024000,0.022000,0.024000,0.024000,5099500
2021-04-27,0.024000,0.024000,0.023000,0.024000,0.024000,3355646
2021-04-28,0.023000,0.024000,0.023000,0.023000,0.023000,1693237
2021-04-29,0.024000,0.025000,0.023000,0.025000,0.025000,2029075
2021-04-30,0.024000,0.024000,0.022000,0.023000,0.023000,4063057
2021-05-03,0.023000,0.024000,0.022000,0.022000,0.022000,1790039
2021-05-04,0.023000,0.024000,0.022000,0.023000,0.023000,7831874
2021-05-05,0.023000,0.024000,0.022000,0.022000,0.022000,4148492
2021-05-06,0.023000,0.029000,0.023000,0.026000,0.026000,32060285
2021-05-07,0.025000,0.025000,0.024000,0.025000,0.025000,9949796
2021-05-10,0.025000,0.026000,0.024000,0.024000,0.024000,4208433
2021-05-11,0.025000,0.025000,0.023000,0.023000,0.023000,4764892
2021-05-12,0.024000,0.024000,0.022000,0.022000,0.022000,3965729
2021-05-13,0.023000,0.027000,0.022000,0.026000,0.026000,14767951
2021-05-14,0.026000,0.027000,0.024000,0.024000,0.024000,15185953
2021-05-17,0.024000,0.024000,0.023000,0.024000,0.024000,7241438
2021-05-18,0.023000,0.025000,0.023000,0.025000,0.025000,7645592
2021-05-19,0.026000,0.026000,0.024000,0.024000,0.024000,12301495
2021-05-20,0.024000,0.024000,0.022000,0.022000,0.022000,10086153
2021-05-21,0.023000,0.023000,0.021000,0.022000,0.022000,7392752
2021-05-24,0.022000,0.023000,0.022000,0.022000,0.022000,4611603
2021-05-25,0.022000,0.023000,0.022000,0.023000,0.023000,1291385
2021-05-26,0.023000,0.023000,0.022000,0.022000,0.022000,1162710
2021-05-27,0.022000,0.022000,0.021000,0.021000,0.021000,3542538
2021-05-28,0.022000,0.024000,0.022000,0.023000,0.023000,5501472
2021-05-31,0.023000,0.025000,0.023000,0.024000,0.024000,3373783
2021-06-01,0.024000,0.024000,0.022000,0.022000,0.022000,4511093
2021-06-02,0.023000,0.024000,0.023000,0.023000,0.023000,4540415
2021-06-03,0.024000,0.024000,0.024000,0.024000,0.024000,1123255
2021-06-04,0.024000,0.024000,0.022000,0.023000,0.023000,4185883
2021-06-07,0.023000,0.024000,0.022000,0.022000,0.022000,690578
2021-06-08,0.023000,0.023000,0.022000,0.022000,0.022000,600003
2021-06-09,0.024000,0.026000,0.024000,0.025000,0.025000,25958129
2021-06-10,0.025000,0.025000,0.023000,0.023000,0.023000,8533597
2021-06-11,0.025000,0.026000,0.024000,0.025000,0.025000,3646501
2021-06-15,0.024000,0.025000,0.023000,0.024000,0.024000,9277410
2021-06-16,0.024000,0.025000,0.023000,0.023000,0.023000,4235787
2021-06-17,0.023000,0.024000,0.023000,0.023000,0.023000,2706881
2021-06-18,0.023000,0.023500,0.023000,0.023000,0.023000,2205441
2021-06-21,0.023000,0.023000,0.022000,0.022000,0.022000,4649995
2021-06-22,0.022000,0.023000,0.022000,0.022000,0.022000,2615939
2021-06-23,0.022000,0.023000,0.022000,0.022000,0.022000,10070931
2021-06-24,0.023000,0.023000,0.022000,0.022000,0.022000,6124416
2021-06-25,0.022000,0.026000,0.022000,0.026000,0.026000,19818478
2021-06-28,0.026000,0.026000,0.023000,0.023000,0.023000,10177097
2021-06-29,0.024000,0.026000,0.024000,0.025000,0.025000,5699327
2021-06-30,0.025000,0.027000,0.025000,0.026000,0.026000,4518939
2021-07-01,0.027000,0.027000,0.025000,0.025000,0.025000,1957448
2021-07-02,0.027000,0.027000,0.026000,0.027000,0.027000,2712119
2021-07-05,0.027000,0.027500,0.026000,0.026000,0.026000,3842071
2021-07-06,0.027500,0.028000,0.027000,0.027000,0.027000,2778037
2021-07-07,0.025000,0.026000,0.024000,0.026000,0.026000,8828241
2021-07-08,0.025000,0.026000,0.025000,0.025000,0.025000,1751482
2021-07-09,0.025500,0.026000,0.024000,0.025000,0.025000,1558415
2021-07-12,0.025000,0.025000,0.024000,0.024000,0.024000,559619
2021-07-13,0.024000,0.024000,0.024000,0.024000,0.024000,2187350
2021-07-14,0.024000,0.024000,0.024000,0.024000,0.024000,1248696
2021-07-15,0.024000,0.024000,0.023000,0.023000,0.023000,1025849
2021-07-16,0.024000,0.025000,0.024000,0.025000,0.025000,643528
2021-07-19,0.025000,0.025000,0.024000,0.025000,0.025000,1055991
2021-07-20,0.024000,0.024000,0.023000,0.023000,0.023000,4653933
2021-07-21,0.023000,0.023000,0.017000,0.019000,0.019000,54548211
2021-07-22,0.019000,0.019000,0.018000,0.019000,0.019000,8773188
2021-07-23,0.019000,0.019000,0.018000,0.018000,0.018000,1993162
2021-07-26,0.018000,0.018000,0.018000,0.018000,0.018000,8132263
2021-07-27,0.018000,0.018000,0.017000,0.017000,0.017000,1272905
2021-07-28,0.017000,0.017500,0.017000,0.017500,0.017500,1293236
2021-07-29,0.017500,0.017500,0.017000,0.017000,0.017000,98047
2021-07-30,0.017000,0.017000,0.017000,0.017000,0.017000,2345071
2021-08-02,0.018000,0.018000,0.017000,0.017000,0.017000,770592
2021-08-03,0.018000,0.018000,0.017000,0.017000,0.017000,1022640
2021-08-04,0.018000,0.019000,0.017000,0.018000,0.018000,4573695
2021-08-05,0.018000,0.018000,0.018000,0.018000,0.018000,111005
2021-08-06,0.019000,0.019000,0.018000,0.018000,0.018000,1186506
2021-08-09,0.019000,0.019000,0.018000,0.018000,0.018000,3580049
2021-08-10,0.018000,0.018000,0.017000,0.017000,0.017000,1002279
2021-08-11,0.017000,0.017500,0.017000,0.017500,0.017500,68830
2021-08-12,0.017000,0.017500,0.017000,0.017000,0.017000,6911289
2021-08-13,0.017000,0.017000,0.016000,0.017000,0.017000,3581854
2021-08-16,0.017000,0.017000,0.017000,0.017000,0.017000,0
2021-08-17,0.017000,0.017000,0.017000,0.017000,0.017000,0
2021-08-18,0.017000,0.019000,0.017000,0.019000,0.019000,12202968
2021-08-19,0.018000,0.019000,0.018000,0.018000,0.018000,2983613
2021-08-20,0.018000,0.018500,0.018000,0.018000,0.018000,5457355
2021-08-23,0.018000,0.019000,0.018000,0.019000,0.019000,1329843
2021-08-24,0.018000,0.019500,0.018000,0.019000,0.019000,5061602
2021-08-25,0.019000,0.019500,0.019000,0.019000,0.019000,1340971
2021-08-26,0.019000,0.020500,0.019000,0.020000,0.020000,10234620
2021-08-27,0.021000,0.023000,0.020000,0.020000,0.020000,20703425
